User-ID,Location,Age
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
638,"san diego, california, usa",20
639,"washington dc, virginia, usa",NULL
640,"scotch village, nova scotia, canada",NULL
640,"scotch village, nova scotia, canada",NULL
640,"scotch village, nova scotia, canada",NULL
640,"scotch village, nova scotia, canada",NULL
641,"portland, oregon, usa",NULL
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
643,"grenoble, rhone-alpes, france",23
645,"ottawa, ontario, canada",NULL
709,"roanoke, virginia, usa",14
735,"cortland, new york, usa",29
735,"cortland, new york, usa",29
741,"novinger, missouri, usa",16
741,"novinger, missouri, usa",16
741,"novinger, missouri, usa",16
741,"novinger, missouri, usa",16
778,"bradenton, florida, usa",NULL
780,"woodland hills, california, usa",NULL
805,"sonoma, california, usa",34
805,"sonoma, california, usa",34
805,"sonoma, california, usa",34
819,"deer park, new york, usa",NULL
843,"deer lodge, tennessee, usa",25
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
882,"berkeley, california, usa",23
885,"jacksonville, texas, usa",NULL
899,"bielefeld, nordrhein-westfalen, germany",23
900,"scranton, pennsylvania, usa",25
901,"worcester, worcestershire, united kingdom",21
901,"worcester, worcestershire, united kingdom",21
915,"humble, texas, usa",50
929,"king of prussia, ,",36
929,"king of prussia, ,",36
970,"sydney, new south wales, australia",15
989,"san antonio, texas, usa",33
1008,"boston, massachusetts, usa",NULL
1025,"maidstone, england, united kingdom",33
1025,"maidstone, england, united kingdom",33
1025,"maidstone, england, united kingdom",33
1031,"sparks, maryland, usa",52
1032,"lockhart, texas, usa",NULL
1075,"hurst, texas, usa",49
1075,"hurst, texas, usa",49
1075,"hurst, texas, usa",49
1075,"hurst, texas, usa",49
1100,"saskatoon, saskatchewan, canada",24
1111,"london, ontario, canada",NULL
1113,"richmond, missouri, usa",22
1118,"cleveland, , usa",NULL
1129,"bothell, washington, usa",53
1129,"bothell, washington, usa",53
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1131,"berkeley, ,",22
1140,"bridgewater, new jersey, usa",19
1155,"smyrna, georgia, usa",22
1161,"brier, washington, usa",NULL
1167,"milwaukee, wisconsin, usa",25
1167,"milwaukee, wisconsin, usa",25
1184,"la mirada, california, usa",38
1211,"rennes, bretagne, france",22
1211,"rennes, bretagne, france",22
1235,"salt spring island, british columbia, canada",NULL
1261,"el paso, texas, usa",46
1343,"bishop auckland, england, united kingdom",33
1372,"frankfurt, hessen, germany",34
1376,"peoria, illinois, usa",NULL
1376,"peoria, illinois, usa",NULL
1395,"santa monica, california, usa",NULL
1409,"farmington hills, michigan, usa",74
1410,"amherst, new york, usa",22
1412,"winston-salem, north carolina, usa",47
1424,"north avoca, new south wales, australia",NULL
1424,"north avoca, new south wales, australia",NULL
1424,"north avoca, new south wales, australia",NULL
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1435,"st. louis, missouri, usa",36
1486,"montmorency, victoria, australia",75
1530,"hartsdale, new york, usa",26
1548,"brooklyn, new york, usa",28
1559,"manchester, new hampshire, usa",NULL
1596,"jackson, tennessee, usa",51
1608,"collingswood, new jersey, usa",27
1619,"visalia, california, usa",NULL
1619,"visalia, california, usa",NULL
1650,"victoria, british columbia, canada",NULL
1652,"new york, new york, usa",NULL
1652,"new york, new york, usa",NULL
1660,"fort worth, texas, usa",NULL
1674,"minneapolis, minnesota, usa",26
1725,"palma, illes balears, united kingdom",25
1733,"independence, west virginia, usa",30
1733,"independence, west virginia, usa",30
1733,"independence, west virginia, usa",30
1733,"independence, west virginia, usa",30
1733,"independence, west virginia, usa",30
1773,"northridge, california, usa",16
1792,"hutchinson, kansas, usa",NULL
1797,"paris, paris, france",NULL
1803,"northville, new york, usa",48
1805,"euless, texas, usa",NULL
1848,"bellingham, washington, usa",22
1848,"bellingham, washington, usa",22
1848,"bellingham, washington, usa",22
1848,"bellingham, washington, usa",22
1848,"bellingham, washington, usa",22
1863,"feucht, bayern, germany",43
1903,"hualien, taiwan, taiwan",36
1903,"hualien, taiwan, taiwan",36
1903,"hualien, taiwan, taiwan",36
1903,"hualien, taiwan, taiwan",36
1928,"kansas city, missouri, usa",17
2010,"colfax, illinois, usa",NULL
2012,"bray, wicklow,",34
2012,"bray, wicklow,",34
2041,"playa del rey, california, usa",NULL
2046,"philadelphia, missouri, usa",22
2087,"austin, texas, usa",NULL
2103,"minneapolis, minnesota, usa",43
2110,"charlotte, north carolina, usa",NULL
2110,"charlotte, north carolina, usa",NULL
2110,"charlotte, north carolina, usa",NULL
2110,"charlotte, north carolina, usa",NULL
2115,"escondido, california, usa",55
2116,"parrsboro, nova scotia, canada",NULL
2139,"chesapeake, virginia, usa",33
2152,"grosse pointe, michigan, usa",1
2179,"sunderland, massachusetts, usa",30
2179,"sunderland, massachusetts, usa",30
2183,"burnaby, british columbia, canada",NULL
2268,"coruña, galicia, spain",22
2275,"prescott, arizona, usa",22
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2276,"niskayuna, new york, usa",46
2288,"spring hill, tennessee, usa",30
2288,"spring hill, tennessee, usa",30
2308,"florence, ,",21
2313,"cincinnati, ohio, usa",23
2313,"cincinnati, ohio, usa",23
2316,"london, n/a, united kingdom",NULL
2333,"ocean city, maryland, usa",NULL
2333,"ocean city, maryland, usa",NULL
2337,"grove city, ohio, usa",34
2337,"grove city, ohio, usa",34
2337,"grove city, ohio, usa",34
2358,"bryan, texas, usa",23
2358,"bryan, texas, usa",23
2358,"bryan, texas, usa",23
2366,"lathrup village, michigan, usa",16
2375,"norfolk, virginia, usa",20
2375,"norfolk, virginia, usa",20
2386,"pittsboro, north carolina, usa",40
2388,"hawley, pennsylvania, usa",64
2411,"lake city, florida, usa",37
2417,"lakeland, florida, usa",35
2462,"kingston, , usa",NULL
2499,"boulder, colorado, usa",49
2528,"the colony, texas, usa",NULL
2529,"victoria, british columbia, canada",NULL
2630,"kingsland, texas, usa",66
2638,"burnaby, british columbia, canada",NULL
2700,"kenosha, wisconsin, usa",29
2719,"staten island, new york, usa",37
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2766,"frisco, texas, usa",42
2770,"champaign, illinois, usa",NULL
2770,"champaign, illinois, usa",NULL
2771,"lake orion, michigan, usa",56
2790,"san antonio, texas, usa",50
2790,"san antonio, texas, usa",50
2793,"jefferson, georgia, usa",34
2793,"jefferson, georgia, usa",34
2830,"adelaide, south australia, australia",13
2854,"deptford, new jersey, usa",36
2854,"deptford, new jersey, usa",36
2854,"deptford, new jersey, usa",36
2855,"dallas, texas, usa",35
2855,"dallas, texas, usa",35
2859,"citrus heights, california, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2891,"beaverton, oregon, usa",NULL
2907,"new york, new york, usa",NULL
2933,"seattle, washington, usa",NULL
2954,"wichita, kansas, usa",71
2954,"wichita, kansas, usa",71
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2977,"richland, washington, usa",25
2982,"montreal, quebec, canada",34
2992,"san diego, california, usa",NULL
3005,"mountain view, california, usa",NULL
3005,"mountain view, california, usa",NULL
3009,"stratford, connecticut, usa",NULL
3020,"virginia beach, virginia, usa",37
3026,"kuala lumpur, kuala lumpur, malaysia",NULL
3032,"sydney, new south wales, australia",40
3054,"henrietta, new york, usa",NULL
3079,"asheville, north carolina, usa",NULL
3104,"watertown, massachusetts, usa",27
3145,"austin, texas, usa",34
3145,"austin, texas, usa",34
3145,"austin, texas, usa",34
3145,"austin, texas, usa",34
3145,"austin, texas, usa",34
3148,"indianapolis, indiana, usa",NULL
3154,"new york, new york, usa",NULL
3167,"milwaukee, wisconsin, usa",42
3167,"milwaukee, wisconsin, usa",42
3167,"milwaukee, wisconsin, usa",42
3167,"milwaukee, wisconsin, usa",42
3192,"milwaukee, wisconsin, usa",NULL
3261,"lenexa, ,",42
3282,"didsbury, alberta, canada",52
3310,"tucson, arizona, usa",NULL
3329,"grantsville, utah, usa",NULL
3331,"mckeesport, pennsylvania, usa",60
3331,"mckeesport, pennsylvania, usa",60
3344,"tucson, arizona, usa",61
3346,"tehran, tehran, iran",20
3346,"tehran, tehran, iran",20
3350,"colorado springs, colorado, usa",23
3350,"colorado springs, colorado, usa",23
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3363,"knoxville, tennessee, usa",29
3371,"groveland, massachusetts, usa",25
3371,"groveland, massachusetts, usa",25
3371,"groveland, massachusetts, usa",25
3371,"groveland, massachusetts, usa",25
3371,"groveland, massachusetts, usa",25
3371,"groveland, massachusetts, usa",25
3373,"elk grove, california, usa",30
3373,"elk grove, california, usa",30
3373,"elk grove, california, usa",30
3373,"elk grove, california, usa",30
3373,"elk grove, california, usa",30
3422,"gawler east, south australia, australia",14
3427,"eldorado, illinois, usa",50
3454,"dallas, texas, usa",36
3509,"san diego, california, usa",29
3538,"madrid, madrid, spain",31
3542,"jersey city, new jersey, usa",NULL
3542,"jersey city, new jersey, usa",NULL
3543,"elgin, texas, usa",37
3556,"bismarck, north dakota, usa",68
3556,"bismarck, north dakota, usa",68
3556,"bismarck, north dakota, usa",68
3556,"bismarck, north dakota, usa",68
3556,"bismarck, north dakota, usa",68
3556,"bismarck, north dakota, usa",68
3569,"n/a, n/a, usa",NULL
3593,"lahaina, hawaii, usa",NULL
3628,"easthampton, massachusetts, usa",NULL
3640,"sacramento, california, usa",NULL
3640,"sacramento, california, usa",NULL
3652,"levallois-perret, ile-de-france, france",16
3659,"toronto, ,",NULL
3669,"williamsburg, massachusetts, usa",34
3675,"barcelona, catalunya, spain",24
3675,"barcelona, catalunya, spain",24
3675,"barcelona, catalunya, spain",24
3694,"raleigh, north carolina, usa",16
3752,"langenthal, bern, switzerland",44
3757,"madrid, madrid, spain",NULL
3761,"san diego, california, usa",NULL
3821,"scottdale, pennsylvania, usa",36
3827,"orlando, florida, usa",23
3827,"orlando, florida, usa",23
3839,"broomfield, colorado, usa",NULL
3840,"meriden, connecticut, usa",46
3840,"meriden, connecticut, usa",46
3879,"cliffside park, new jersey, usa",40
3886,"whitby, ontario, canada",NULL
3917,"toronto, ontario, canada",25
3917,"toronto, ontario, canada",25
3923,"vienna, ,",NULL
3935,"cannon falls, minnesota, usa",NULL
3977,"columbiana, alabama, usa",63
3991,"monroe, new york, usa",30
3999,"new braunfels, texas, usa",71
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
4017,"new orleans, louisiana, usa",48
